# y, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33
-9.983180761337280273e-01 7.797182770445942879e-04 2.670321054756641388e-02 -9.214279707521200180e-04 4.975485992431640625e+01 -3.250765614211559296e-03 -4.939720383845269680e-05 6.861641071736812592e-03 6.526526412926614285e-04 5.068126483820378780e-04 -3.836100548505783081e-02 -5.005240906029939651e-03 1.199279911816120148e-03 -1.360527858196292073e-05 6.695822776237037033e-06 -1.360527858196292073e-05 1.932172381202690303e-06 -2.610350975373876281e-07 6.695822776237037033e-06 -2.610350975373876281e-07 3.582244680728763342e-04
-9.979370832443237305e-01 1.143353641964495182e-03 2.598339132964611053e-02 -8.530615014024078846e-04 4.960554122924804688e+01 -4.385307896882295609e-03 -7.753783575026318431e-05 8.110172115266323090e-03 9.968942031264305115e-04 5.254844436421990395e-04 -4.581272974610328674e-02 -6.227933801710605621e-03 1.786681939847767353e-03 -2.515116830181796104e-05 8.986993634607642889e-06 -2.515116830181796104e-05 3.919661594409262761e-06 -4.064235668010951485e-07 8.986993634607642889e-06 -4.064235668010951485e-07 4.961056984029710293e-04
-9.975182414054870605e-01 1.606839592568576336e-03 2.520251087844371796e-02 -7.101633818820118904e-04 4.936052703857421875e+01 -5.711920093744993210e-03 -1.130164891947060823e-04 9.317626245319843292e-03 1.447511021979153156e-03 5.693046259693801403e-04 -5.383266136050224304e-02 -7.490071468055248260e-03 2.549442928284406662e-03 -4.348846778157167137e-05 1.126697497966233641e-05 -4.348846778157167137e-05 7.301337973331101239e-06 -5.734819410463387612e-07 1.126697497966233641e-05 -5.734819410463387612e-07 6.569349789060652256e-04
-9.970615506172180176e-01 2.176312962546944618e-03 2.333963289856910706e-02 -2.847035939339548349e-04 4.841784667968750000e+01 -8.849848061800003052e-03 -1.917314075399190187e-04 1.153124589473009109e-02 2.721952972933650017e-03 8.435751078650355339e-04 -7.093517482280731201e-02 -9.891511872410774231e-03 3.501964034512639046e-03 -7.089992868714034557e-05 1.321075433224905282e-05 -7.089992868714034557e-05 1.266915660380618647e-05 -7.371691594926232938e-07 1.321075433224905282e-05 -7.371691594926232938e-07 8.379927021451294422e-04
-9.965670704841613770e-01 2.851505298167467117e-03 2.333963289856910706e-02 -2.847035939339548349e-04 4.841784667968750000e+01 -8.849848061800003052e-03 -1.917314075399190187e-04 1.153124589473009109e-02 2.721952972933650017e-03 8.435751078650355339e-04 -7.093517482280731201e-02 -9.891511872410774231e-03 4.646464250981807709e-03 -1.096292835427448153e-04 1.445800171495648101e-05 -1.096292835427448153e-04 2.070438677037600428e-05 -8.638509712000086438e-07 1.445800171495648101e-05 -8.638509712000086438e-07 1.035842346027493477e-03
-9.960347414016723633e-01 3.624266944825649261e-03 2.119343169033527374e-02 2.030511823249980807e-04 4.658176422119140625e+01 -1.244759000837802887e-02 -2.070879127131775022e-04 1.323319692164659500e-02 4.557306878268718719e-03 1.462660613469779491e-03 -8.780390024185180664e-02 -1.168592181056737900e-02 5.969635676592588425e-03 -1.615321380086243153e-04 1.467779111408162862e-05 -1.615321380086243153e-04 3.214295429643243551e-05 -9.172014188152388670e-07 1.467779111408162862e-05 -9.172014188152388670e-07 1.246755709871649742e-03
-9.954646825790405273e-01 4.478116054087877274e-03 2.119343169033527374e-02 2.030511823249980807e-04 4.658176422119140625e+01 -1.244759000837802887e-02 -2.070879127131775022e-04 1.323319692164659500e-02 4.557306878268718719e-03 1.462660613469779491e-03 -8.780390024185180664e-02 -1.168592181056737900e-02 7.441435474902391434e-03 -2.277440216857939959e-04 1.364644231216516346e-05 -2.277440216857939959e-04 4.773031832883134484e-05 -8.631378136669809464e-07 1.364644231216516346e-05 -8.631378136669809464e-07 1.467066118493676186e-03
-9.948568344116210938e-01 5.389065016061067581e-03 2.016190811991691589e-02 5.342567455954849720e-04 4.524449157714843750e+01 -1.441594678908586502e-02 -1.367833319818601012e-04 1.357825007289648056e-02 5.677227396517992020e-03 1.904015778563916683e-03 -9.540253877639770508e-02 -1.219434943050146103e-02 9.016572497785091400e-03 -3.084620984736829996e-04 1.132032684836303815e-05 -3.084620984736829996e-04 6.817125540692359209e-05 -6.707808211103838403e-07 1.132032684836303815e-05 -6.707808211103838403e-07 1.693386351689696312e-03
-9.942112565040588379e-01 6.327722221612930298e-03 1.851211301982402802e-02 1.805006060749292374e-03 4.169574356079101562e+01 -1.914130896329879761e-02 2.884927962440997362e-04 1.193733420222997665e-02 8.151398040354251862e-03 3.105591749772429466e-03 -1.085394471883773804e-01 -1.214964408427476883e-02 1.063864491879940033e-02 -4.028838302474468946e-04 7.850315341784153134e-06 -4.028838302474468946e-04 9.408476762473583221e-05 -3.104027257450070465e-07 7.850315341784153134e-06 -3.104027257450070465e-07 1.922714989632368088e-03
-9.935279488563537598e-01 7.262407802045345306e-03 1.797247305512428284e-02 2.805827651172876358e-03 3.952943038940429688e+01 -2.228933759033679962e-02 6.445218459703028202e-04 9.610490873456001282e-03 9.370595216751098633e-03 3.927949815988540649e-03 -1.144593283534049988e-01 -1.153247151523828506e-02 1.224634516984224319e-02 -5.092803621664643288e-04 3.474449158602510579e-06 -5.092803621664643288e-04 1.259765413124114275e-04 2.484360948074026965e-07 3.474449158602510579e-06 2.484360948074026965e-07 2.152494154870510101e-03
-9.928070306777954102e-01 8.162675425410270691e-03 1.797247305512428284e-02 2.805827651172876358e-03 3.952943038940429688e+01 -2.228933759033679962e-02 6.445218459703028202e-04 9.610490873456001282e-03 9.370595216751098633e-03 3.927949815988540649e-03 -1.144593283534049988e-01 -1.153247151523828506e-02 1.378040667623281479e-02 -6.251543527469038963e-04 -1.657783286646008492e-06 -6.251543527469038963e-04 1.642344868741929531e-04 1.039441940520191565e-06 -1.657783286646008492e-06 1.039441940520191565e-06 2.380709163844585419e-03
-9.920483827590942383e-01 9.002435952425003052e-03 1.762023568153381348e-02 3.879230003803968430e-03 3.716273498535156250e+01 -2.626633271574974060e-02 1.030682818964123726e-03 6.554098799824714661e-03 1.045793481171131134e-02 4.922326654195785522e-03 -1.199645474553108215e-01 -1.055315788835287094e-02 1.518980879336595535e-02 -7.474623853340744972e-04 -7.553757313871756196e-06 -7.474623853340744972e-04 2.091347560053691268e-04 2.102765165545861237e-06 -7.553757313871756196e-06 2.102765165545861237e-06 2.605928108096122742e-03
-9.912521243095397949e-01 9.761985391378402710e-03 1.741137914359569550e-02 4.742989782243967056e-03 3.465736770629882812e+01 -3.119492903351783752e-02 1.343243056908249855e-03 3.442135173827409744e-03 1.131652947515249252e-02 6.052602548152208328e-03 -1.244963034987449646e-01 -9.326456114649772644e-03 1.643604040145874023e-02 -8.729175315238535404e-04 -1.435072044841945171e-05 -8.729175315238535404e-04 2.608358627185225487e-04 3.474403911241097376e-06 -1.435072044841945171e-05 3.474403911241097376e-06 2.827094402164220810e-03
-9.904182553291320801e-01 1.042862888425588608e-02 1.717363670468330383e-02 4.827582743018865585e-03 2.949205970764160156e+01 -4.319899529218673706e-02 1.287239836528897285e-03 1.257218245882540941e-04 1.204989664256572723e-02 8.298135362565517426e-03 -1.268066018819808960e-01 -6.882004905492067337e-03 1.749479211866855621e-02 -9.983308846130967140e-04 -2.242032496724277735e-05 -9.983308846130967140e-04 3.193563607055693865e-04 5.155483904673019424e-06 -2.242032496724277735e-05 5.155483904673019424e-06 3.043109783902764320e-03
-9.895468354225158691e-01 1.099618151783943176e-02 1.704006083309650421e-02 3.960875794291496277e-03 2.695048332214355469e+01 -4.934907704591751099e-02 7.928428240120410919e-04 6.129164248704910278e-04 1.185967959463596344e-02 9.125499986112117767e-03 -1.231114342808723450e-01 -6.018524523824453354e-03 1.835522241890430450e-02 -1.120842061936855316e-03 -3.249406290706247091e-05 -1.120842061936855316e-03 3.845672181341797113e-04 7.098878086253535002e-06 -3.249406290706247091e-05 7.098878086253535002e-06 3.252573544159531593e-03
-9.886378645896911621e-01 1.146402209997177124e-02 1.685314439237117767e-02 2.792252460494637489e-03 2.449994087219238281e+01 -5.495892465114593506e-02 3.792887946474365890e-05 2.060806145891547203e-03 1.131370849907398224e-02 9.604241698980331421e-03 -1.164651215076446533e-01 -5.449235439300537109e-03 1.901786960661411285e-02 -1.237945514731109142e-03 -4.535873085842467844e-05 -1.237945514731109142e-03 4.562232352327555418e-04 9.251009942090604454e-06 -4.535873085842467844e-05 9.251009942090604454e-06 3.453952027484774590e-03
-9.876914620399475098e-01 1.183594390749931335e-02 1.685314439237117767e-02 2.792252460494637489e-03 2.449994087219238281e+01 -5.495892465114593506e-02 3.792887946474365890e-05 2.060806145891547203e-03 1.131370849907398224e-02 9.604241698980331421e-03 -1.164651215076446533e-01 -5.449235439300537109e-03 1.949197426438331604e-02 -1.347514917142689228e-03 -6.115265568951144814e-05 -1.347514917142689228e-03 5.339932395145297050e-04 1.160781448561465368e-05 -6.115265568951144814e-05 1.160781448561465368e-05 3.645920427516102791e-03
-9.867075085639953613e-01 1.211863104254007339e-02 1.624560728669166565e-02 1.371774123981595039e-03 2.000123214721679688e+01 -6.364122778177261353e-02 -1.631480874493718147e-03 4.117253236472606659e-03 9.357048198580741882e-03 9.582893922924995422e-03 -1.002407073974609375e-01 -4.450557753443717957e-03 1.979237422347068787e-02 -1.448054332286119461e-03 -7.898240437498316169e-05 -1.448054332286119461e-03 6.174347945488989353e-04 1.421599426976172253e-05 -7.898240437498316169e-05 1.421599426976172253e-05 3.827452659606933594e-03
-9.856861829757690430e-01 1.232027821242809296e-02 1.624560728669166565e-02 1.371774123981595039e-03 2.000123214721679688e+01 -6.364122778177261353e-02 -1.631480874493718147e-03 4.117253236472606659e-03 9.357048198580741882e-03 9.582893922924995422e-03 -1.002407073974609375e-01 -4.450557753443717957e-03 1.993694528937339783e-02 -1.538995769806206226e-03 -9.729677549330517650e-05 -1.538995769806206226e-03 7.059433846734464169e-04 1.714360223559197038e-05 -9.729677549330517650e-05 1.714360223559197038e-05 3.997669089585542679e-03
-9.846274256706237793e-01 1.244993694126605988e-02 1.537449564784765244e-02 3.403853392228484154e-03 1.616059112548828125e+01 -6.744043529033660889e-02 -2.450373489409685135e-03 6.553947459906339645e-04 6.658220663666725159e-03 8.715024217963218689e-03 -8.421382308006286621e-02 -2.400815486907958984e-03 1.994530856609344482e-02 -1.620704540982842445e-03 -1.144332200055941939e-04 -1.620704540982842445e-03 7.987630087882280350e-04 2.048369060503318906e-05 -1.144332200055941939e-04 2.048369060503318906e-05 4.155800677835941315e-03
-9.835313558578491211e-01 1.251700613647699356e-02 1.487882994115352631e-02 5.253874696791172028e-03 1.450516510009765625e+01 -6.686376035213470459e-02 -2.420479664579033852e-03 -2.864401554688811302e-03 5.198752507567405701e-03 7.874947972595691681e-03 -7.315281033515930176e-02 -7.871846319176256657e-04 1.983768120408058167e-02 -1.694155158475041389e-03 -1.286901533603668213e-04 -1.694155158475041389e-03 8.950757328420877457e-04 2.432041037536691874e-05 -1.286901533603668213e-04 2.432041037536691874e-05 4.301256034523248672e-03
-9.823979735374450684e-01 1.253090053796768188e-02 1.437010150402784348e-02 6.843478884547948837e-03 1.302365303039550781e+01 -6.475970894098281860e-02 -2.181905787438154221e-03 -6.828966084867715836e-03 3.802970051765441895e-03 6.677138153463602066e-03 -5.901465937495231628e-02 1.344775664620101452e-03 1.963401399552822113e-02 -1.760396524332463741e-03 -1.383956114295870066e-04 -1.760396524332463741e-03 9.941093157976865768e-04 2.856060382327996194e-05 -1.383956114295870066e-04 2.856060382327996194e-05 4.433678928762674332e-03
-9.812273383140563965e-01 1.250104606151580811e-02 1.437010150402784348e-02 6.843478884547948837e-03 1.302365303039550781e+01 -6.475970894098281860e-02 -2.181905787438154221e-03 -6.828966084867715836e-03 3.802970051765441895e-03 6.677138153463602066e-03 -5.901465937495231628e-02 1.344775664620101452e-03 1.935376785695552826e-02 -1.820020843297243118e-03 -1.424472866347059608e-04 -1.820020843297243118e-03 1.095183542929589748e-03 3.281917088315822184e-05 -1.424472866347059608e-04 3.281917088315822184e-05 4.553142003715038300e-03
-9.800194501876831055e-01 1.243711821734905243e-02 1.334743760526180267e-02 8.566757664084434509e-03 1.053703498840332031e+01 -5.828035250306129456e-02 -1.297203358262777328e-03 -1.494737248867750168e-02 1.747768255881965160e-03 3.573306603357195854e-03 -2.682280912995338440e-02 6.787383928894996643e-03 1.901616714894771576e-02 -1.873064786195755005e-03 -1.408424141118302941e-04 -1.873064786195755005e-03 1.197637873701751232e-03 3.660806760308332741e-05 -1.408424141118302941e-04 3.660806760308332741e-05 4.660431295633316040e-03
-9.787744283676147461e-01 1.234831847250461578e-02 1.281235273927450180e-02 9.458500891923904419e-03 9.499352455139160156e+00 -5.492604896426200867e-02 -6.800304981879889965e-04 -1.913228444755077362e-02 1.268977415747940540e-03 2.011966891586780548e-03 -1.149226818233728409e-02 9.245491586625576019e-03 1.863890700042247772e-02 -1.919541391544044018e-03 -1.347560028079897165e-04 -1.919541391544044018e-03 1.300718635320663452e-03 3.960272442782297730e-05 -1.347560028079897165e-04 3.960272442782297730e-05 4.757010377943515778e-03
-9.774922728538513184e-01 1.224212907254695892e-02 1.281235273927450180e-02 9.458500891923904419e-03 9.499352455139160156e+00 -5.492604896426200867e-02 -6.800304981879889965e-04 -1.913228444755077362e-02 1.268977415747940540e-03 2.011966891586780548e-03 -1.149226818233728409e-02 9.245491586625576019e-03 1.823616586625576019e-02 -1.960048219189047813e-03 -1.259655109606683254e-04 -1.960048219189047813e-03 1.403622212819755077e-03 4.163437188253737986e-05 -1.259655109606683254e-04 4.163437188253737986e-05 4.844469018280506134e-03
-9.761730432510375977e-01 1.212380733340978622e-02 1.226342562586069107e-02 1.078174915164709091e-02 8.577118873596191406e+00 -5.169770494103431702e-02 3.990747245552483946e-06 -2.303291484713554382e-02 1.122006913647055626e-03 7.704092422500252724e-04 1.994320889934897423e-03 1.081277057528495789e-02 1.781804114580154419e-02 -1.995689002797007561e-03 -1.156967191491276026e-04 -1.995689002797007561e-03 1.505718217231333256e-03 4.258007538737729192e-05 -1.156967191491276026e-04 4.258007538737729192e-05 4.923855420202016830e-03
-9.748167395591735840e-01 1.199644245207309723e-02 1.117007527500391006e-02 1.321133691817522049e-02 7.032265663146972656e+00 -4.485181346535682678e-02 1.098216045647859573e-03 -2.548169903457164764e-02 9.292321046814322472e-04 5.190251977182924747e-04 1.956267282366752625e-02 1.020453218370676041e-02 1.739103160798549652e-02 -2.027563052251935005e-03 -1.039072303683497012e-04 -2.027563052251935005e-03 1.606609323062002659e-03 4.239079862600192428e-05 -1.039072303683497012e-04 4.239079862600192428e-05 4.995243158191442490e-03
-9.734235405921936035e-01 1.186203863471746445e-02 1.117007527500391006e-02 1.321133691817522049e-02 7.032265663146972656e+00 -4.485181346535682678e-02 1.098216045647859573e-03 -2.548169903457164764e-02 9.292321046814322472e-04 5.190251977182924747e-04 1.956267282366752625e-02 1.020453218370676041e-02 1.695988327264785767e-02 -2.056409604847431183e-03 -8.972577052190899849e-05 -2.056409604847431183e-03 1.705877250060439110e-03 4.116833588341251016e-05 -8.972577052190899849e-05 4.116833588341251016e-05 5.058316513895988464e-03
-9.719933867454528809e-01 1.172376517206430435e-02 1.067358348518610001e-02 1.345306355506181717e-02 6.392990589141845703e+00 -3.987225145101547241e-02 1.268570427782833576e-03 -2.256800606846809387e-02 5.077811074443161488e-04 1.787784625776112080e-03 2.390955947339534760e-02 7.840413600206375122e-03 1.653105020523071289e-02 -2.082280116155743599e-03 -7.241614366648718715e-05 -2.082280116155743599e-03 1.802851096726953983e-03 3.915528941433876753e-05 -7.241614366648718715e-05 3.915528941433876753e-05 5.113629624247550964e-03
-9.705263376235961914e-01 1.158494316041469574e-02 1.021500676870346069e-02 1.309205964207649231e-02 5.832424640655517578e+00 -3.230463340878486633e-02 1.123152556829154491e-03 -1.756649836897850037e-02 2.406177009106613696e-05 3.705386770889163017e-03 2.613974548876285553e-02 4.088115412741899490e-03 1.611149124801158905e-02 -2.104772021993994713e-03 -5.196035635890439153e-05 -2.104772021993994713e-03 1.896597677841782570e-03 3.658792411442846060e-05 -5.196035635890439153e-05 3.658792411442846060e-05 5.161796696484088898e-03
-9.690225124359130859e-01 1.144666504114866257e-02 9.758462198078632355e-03 1.230927556753158569e-02 5.341959953308105469e+00 -2.178694494068622589e-02 7.016905583441257477e-04 -1.180102489888668060e-02 -3.216992481611669064e-04 5.739063490182161331e-03 2.605162933468818665e-02 -5.962118157185614109e-04 1.570499129593372345e-02 -2.124011982232332230e-03 -2.948194378404878080e-05 -2.124011982232332230e-03 1.986089861020445824e-03 3.352405474288389087e-05 -2.948194378404878080e-05 3.352405474288389087e-05 5.202248226851224899e-03
-9.674819111824035645e-01 1.130948588252067566e-02 9.310091845691204071e-03 1.107602193951606750e-02 4.911568164825439453e+00 -9.790510870516300201e-03 9.443640738027170300e-05 -6.613407284021377563e-03 -6.554427091032266617e-04 7.322143297642469406e-03 2.402778901159763336e-02 -5.309338215738534927e-03 1.531344279646873474e-02 -2.140802331268787384e-03 -7.426873708027414978e-06 -2.140802331268787384e-03 2.070551505312323570e-03 2.992930421896744519e-05 -7.426873708027414978e-06 2.992930421896744519e-05 5.234978161752223969e-03
-9.659045934677124023e-01 1.117448229342699051e-02 8.480704389512538910e-03 7.487762719392776489e-03 4.196402549743652344e+00 9.759682230651378632e-03 -1.322145224548876286e-03 -9.945965139195322990e-04 -2.601409563794732094e-03 8.919675834476947784e-03 2.032116241753101349e-02 -1.077227108180522919e-02 1.493772584944963455e-02 -2.155696973204612732e-03 1.205781609314726666e-05 -2.155696973204612732e-03 2.149664098396897316e-03 2.610735282360110432e-05 1.205781609314726666e-05 2.610735282360110432e-05 5.261574406176805496e-03
-9.642906785011291504e-01 1.104183401912450790e-02 8.480704389512538910e-03 7.487762719392776489e-03 4.196402549743652344e+00 9.759682230651378632e-03 -1.322145224548876286e-03 -9.945965139195322990e-04 -2.601409563794732094e-03 8.919675834476947784e-03 2.032116241753101349e-02 -1.077227108180522919e-02 1.457732170820236206e-02 -2.168785547837615013e-03 2.739172123256139457e-05 -2.168785547837615013e-03 2.223559422418475151e-03 2.250240140710957348e-05 2.739172123256139457e-05 2.250240140710957348e-05 5.282787606120109558e-03
-9.626401662826538086e-01 1.091077644377946854e-02 8.098346181213855743e-03 5.297158379107713699e-03 3.901496410369873047e+00 1.460722927004098892e-02 -2.128179417923092842e-03 3.073056868743151426e-04 -4.378349520266056061e-03 9.876240044832229614e-03 1.973453909158706665e-02 -1.037650182843208313e-02 1.423105038702487946e-02 -2.180543029680848122e-03 3.668843055493198335e-05 -2.180543029680848122e-03 2.292541088536381721e-03 1.865761805674992502e-05 3.668843055493198335e-05 1.865761805674992502e-05 5.297960247844457626e-03
-9.609531164169311523e-01 1.078160479664802551e-02 7.398040033876895905e-03 3.642745141405612230e-04 3.407945632934570312e+00 1.581557281315326691e-02 -4.193833563476800919e-03 6.046533118933439255e-03 -7.978321984410285950e-03 1.286811102181673050e-02 1.273326203227043152e-02 -6.931742187589406967e-03 1.389887928962707520e-02 -2.192117739468812943e-03 3.995752558694221079e-05 -2.192117739468812943e-03 2.356676151975989342e-03 1.370510199194541201e-05 3.995752558694221079e-05 1.370510199194541201e-05 5.307654384523630142e-03
-9.592296481132507324e-01 1.065689418464899063e-02 7.081432733684778214e-03 -1.900243223644793034e-03 3.197673559188842773e+00 1.567719504237174988e-02 -5.324441939592361450e-03 1.086155418306589127e-02 -9.164131246507167816e-03 1.353941764682531357e-02 1.101032085716724396e-02 -6.295813713222742081e-03 1.358281355351209641e-02 -2.204070100560784340e-03 3.903927063220180571e-05 -2.204070100560784340e-03 2.416105242446064949e-03 7.944116077851504087e-06 3.903927063220180571e-05 7.944116077851504087e-06 5.314869340509176254e-03
-9.574698209762573242e-01 1.053883321583271027e-02 7.081432733684778214e-03 -1.900243223644793034e-03 3.197673559188842773e+00 1.567719504237174988e-02 -5.324441939592361450e-03 1.086155418306589127e-02 -9.164131246507167816e-03 1.353941764682531357e-02 1.101032085716724396e-02 -6.295813713222742081e-03 1.328452769666910172e-02 -2.215282991528511047e-03 3.527079752529971302e-05 -2.215282991528511047e-03 2.471253275871276855e-03 2.297207856827299111e-06 3.527079752529971302e-05 2.297207856827299111e-06 5.321886390447616577e-03
-9.556736350059509277e-01 1.042728684842586517e-02 6.458541844040155411e-03 -4.053855314850807190e-03 2.838377475738525391e+00 1.784640736877918243e-02 -6.655029486864805222e-03 1.350844837725162506e-02 -9.325168095529079437e-03 1.164937764406204224e-02 1.665084250271320343e-02 -5.757228937000036240e-03 1.300438027828931808e-02 -2.223970368504524231e-03 2.938917896244674921e-05 -2.223970368504524231e-03 2.522355178371071815e-03 -3.102974460489349440e-06 2.938917896244674921e-05 -3.102974460489349440e-06 5.327837541699409485e-03
-9.538412094116210938e-01 1.032143738120794296e-02 6.167177576571702957e-03 -4.122279118746519089e-03 2.683710575103759766e+00 1.846593804657459259e-02 -6.427028216421604156e-03 8.472201414406299591e-03 -8.587497286498546600e-03 1.046081911772489548e-02 1.851684786379337311e-02 -3.713625017553567886e-03 1.274233218282461166e-02 -2.229294274002313614e-03 2.347902227484155446e-05 -2.229294274002313614e-03 2.569349715486168861e-03 -8.343033186974935234e-06 2.347902227484155446e-05 -8.343033186974935234e-06 5.331193096935749054e-03
-9.519726037979125977e-01 1.022069994360208511e-02 5.892867688089609146e-03 -4.453235771507024765e-03 2.542117357254028320e+00 1.790423505008220673e-02 -5.608053412288427353e-03 1.344809192232787609e-03 -8.016931824386119843e-03 9.345132857561111450e-03 1.882262155413627625e-02 3.291151660960167646e-04 1.249733380973339081e-02 -2.231661463156342506e-03 1.933837302203755826e-05 -2.231661463156342506e-03 2.612358424812555313e-03 -1.316716679866658524e-05 1.933837302203755826e-05 -1.316716679866658524e-05 5.331708118319511414e-03
