# y, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33
-8.581589460372924805e-01 8.055116049945354462e-03 1.830319873988628387e-03 -2.218567999079823494e-03 9.118298888206481934e-01 1.292956341058015823e-02 -1.320755016058683395e-02 9.235834702849388123e-03 -3.722968976944684982e-03 -1.403095939167542383e-05 3.517775097861886024e-03 -6.511301733553409576e-03 8.958146907389163971e-03 -2.085807034745812416e-03 -5.616423550236504525e-06 -2.085807034745812416e-03 2.851011464372277260e-03 -1.727952803776133806e-05 -5.616423550236504525e-06 -1.727952803776133806e-05 4.301074426621198654e-03
-8.549802899360656738e-01 8.012651465833187103e-03 1.786625012755393982e-03 -2.614374039694666862e-03 8.925986886024475098e-01 1.401160284876823425e-02 -1.241144444793462753e-02 9.626993909478187561e-03 -4.382163286209106445e-03 -9.201117791235446930e-04 2.390764886513352394e-03 -6.331282202154397964e-03 8.913482539355754852e-03 -2.077717566862702370e-03 -2.395894114215479931e-07 -2.077717566862702370e-03 2.843395574018359184e-03 -1.487173904024530202e-05 -2.395894114215479931e-07 -1.487173904024530202e-05 4.268425051122903824e-03
-8.517692089080810547e-01 7.971804589033126831e-03 1.702665700577199459e-03 -1.988814678043127060e-03 8.581536412239074707e-01 1.261214073747396469e-02 -9.337240830063819885e-03 6.176472641527652740e-03 -6.735820788890123367e-03 5.397513159550726414e-04 -9.710908634588122368e-04 -4.065315704792737961e-03 8.871450088918209076e-03 -2.070565242320299149e-03 5.370735834731021896e-06 -2.070565242320299149e-03 2.834858838468790054e-03 -1.254805829375982285e-05 5.370735834731021896e-06 -1.254805829375982285e-05 4.237299785017967224e-03
-8.485258221626281738e-01 7.931873202323913574e-03 1.663654809817671776e-03 -1.210161484777927399e-03 8.409563899040222168e-01 1.105048321187496185e-02 -7.158632855862379074e-03 3.151434240862727165e-03 -7.773143239319324493e-03 1.674070488661527634e-03 3.504416672512888908e-03 -2.357912715524435043e-03 8.829079568386077881e-03 -2.064184285700321198e-03 1.012881875794846565e-05 -2.064184285700321198e-03 2.826521871611475945e-03 -1.015826728689717129e-05 1.012881875794846565e-05 -1.015826728689717129e-05 4.208145197480916977e-03
-8.452503085136413574e-01 7.892213761806488037e-03 1.663654809817671776e-03 -1.210161484777927399e-03 8.409563899040222168e-01 1.105048321187496185e-02 -7.158632855862379074e-03 3.151434240862727165e-03 -7.773143239319324493e-03 1.674070488661527634e-03 3.504416672512888908e-03 -2.357912715524435043e-03 8.784432895481586456e-03 -2.058156067505478859e-03 1.338143920293077826e-05 -2.058156067505478859e-03 2.819041488692164421e-03 -7.203802852018270642e-06 1.338143920293077826e-05 -7.203802852018270642e-06 4.180953372269868851e-03
-8.419426679611206055e-01 7.852525450289249420e-03 1.625695382244884968e-03 -3.476141137070953846e-04 8.248847126960754395e-01 8.631339296698570251e-03 -4.777317866683006287e-03 6.063844193704426289e-04 -8.439506404101848602e-03 2.784694544970989227e-03 7.606674451380968094e-03 -9.060443844646215439e-04 8.737187832593917847e-03 -2.052252180874347687e-03 1.628297650313470513e-05 -2.052252180874347687e-03 2.812152495607733727e-03 -4.841665486310375854e-06 1.628297650313470513e-05 -4.841665486310375854e-06 4.155709873884916306e-03
-8.386030793190002441e-01 7.812149822711944580e-03 1.550396322272717953e-03 8.171136141754686832e-05 7.956268787384033203e-01 5.821423605084419250e-03 -3.933670814149081707e-04 -1.500934478826820850e-03 -8.122146129608154297e-03 3.270535962656140327e-03 7.101902272552251816e-03 1.775406766682863235e-03 8.687022142112255096e-03 -2.046116860583424568e-03 1.952425736817531288e-05 -2.046116860583424568e-03 2.805704250931739807e-03 -4.625742803909815848e-06 1.952425736817531288e-05 -4.625742803909815848e-06 4.131573718041181564e-03
-8.352317214012145996e-01 7.771613541990518570e-03 1.514975680038332939e-03 -7.742957095615565777e-04 7.802281975746154785e-01 6.399190053343772888e-03 1.395129365846514702e-03 -1.555216149426996708e-03 -7.626764010637998581e-03 2.880524611100554466e-03 3.632794832810759544e-03 2.791963750496506691e-03 8.634615689516067505e-03 -2.039743820205330849e-03 2.203983785875607282e-05 -2.039743820205330849e-03 2.799786860123276711e-03 -6.172713256091810763e-06 2.203983785875607282e-05 -6.172713256091810763e-06 4.108824767172336578e-03
-8.318287134170532227e-01 7.731198333203792572e-03 1.514975680038332939e-03 -7.742957095615565777e-04 7.802281975746154785e-01 6.399190053343772888e-03 1.395129365846514702e-03 -1.555216149426996708e-03 -7.626764010637998581e-03 2.880524611100554466e-03 3.632794832810759544e-03 2.791963750496506691e-03 8.581749163568019867e-03 -2.033629221841692924e-03 2.340391984034795314e-05 -2.033629221841692924e-03 2.793878782540559769e-03 -8.403568244830239564e-06 2.340391984034795314e-05 -8.403568244830239564e-06 4.086768254637718201e-03
-8.283941149711608887e-01 7.691293023526668549e-03 1.481592305935919285e-03 -2.035183599218726158e-03 7.673907279968261719e-01 7.514657452702522278e-03 2.659540390595793724e-03 -2.176034264266490936e-03 -6.575569510459899902e-03 2.682338934391736984e-03 -1.985121052712202072e-03 4.214110784232616425e-03 8.531715720891952515e-03 -2.028197282925248146e-03 2.456952643115073442e-05 -2.028197282925248146e-03 2.787275938317179680e-03 -1.046468423737678677e-05 2.456952643115073442e-05 -1.046468423737678677e-05 4.063593689352273941e-03
-8.249281048774719238e-01 7.652843371033668518e-03 1.449291245080530643e-03 -2.916593337431550026e-03 7.585200667381286621e-01 7.996878586709499359e-03 3.351218299940228462e-03 -3.568227170035243034e-03 -5.278738681226968765e-03 2.145847072824835777e-03 -5.632238928228616714e-03 5.862737540155649185e-03 8.487171493470668793e-03 -2.023556502535939217e-03 2.561365363362710923e-05 -2.023556502535939217e-03 2.780056325718760490e-03 -1.147392049460904673e-05 2.561365363362710923e-05 -1.147392049460904673e-05 4.038459155708551407e-03
-8.214308023452758789e-01 7.615018170326948166e-03 1.417701249010860920e-03 -2.848383970558643341e-03 7.505739927291870117e-01 7.166789844632148743e-03 3.687722608447074890e-03 -4.950408823788166046e-03 -4.380420316010713577e-03 6.817499524913728237e-04 -5.283157341182231903e-03 6.620532833039760590e-03 8.446064777672290802e-03 -2.018312225118279457e-03 2.663089799170847982e-05 -2.018312225118279457e-03 2.772657200694084167e-03 -1.129014526668470353e-05 2.663089799170847982e-05 -1.129014526668470353e-05 4.011314362287521362e-03
-8.179023265838623047e-01 7.576522417366504669e-03 1.390616525895893574e-03 -2.239907393231987953e-03 7.427450418472290039e-01 5.579232238233089447e-03 4.023610148578882217e-03 -5.976920016109943390e-03 -3.885695710778236389e-03 -1.403407077305018902e-03 -3.512581344693899155e-03 6.654085591435432434e-03 8.405202999711036682e-03 -2.010823227465152740e-03 2.707205021579284221e-05 -2.010823227465152740e-03 2.765123033896088600e-03 -1.037232595990644768e-05 2.707205021579284221e-05 -1.037232595990644768e-05 3.982719033956527710e-03
-8.143427968025207520e-01 7.537418976426124573e-03 1.337025547400116920e-03 -2.484903903678059578e-03 7.272249460220336914e-01 3.435643855482339859e-03 4.833957646042108536e-03 -6.724917329847812653e-03 -3.651964711025357246e-03 -4.283757880330085754e-03 -1.836275099776685238e-03 8.078487589955329895e-03 8.362991735339164734e-03 -2.001407556235790253e-03 2.579242027422878891e-05 -2.001407556235790253e-03 2.757266396656632423e-03 -9.445815521758049726e-06 2.579242027422878891e-05 -9.445815521758049726e-06 3.954580519348382950e-03
-8.107524514198303223e-01 7.498382590711116791e-03 1.337025547400116920e-03 -2.484903903678059578e-03 7.272249460220336914e-01 3.435643855482339859e-03 4.833957646042108536e-03 -6.724917329847812653e-03 -3.651964711025357246e-03 -4.283757880330085754e-03 -1.836275099776685238e-03 8.078487589955329895e-03 8.319405838847160339e-03 -1.991876866668462753e-03 2.402859900030307472e-05 -1.991876866668462753e-03 2.748629543930292130e-03 -9.190951459459029138e-06 2.402859900030307472e-05 -9.190951459459029138e-06 3.928730729967355728e-03
-8.071312904357910156e-01 7.458458188921213150e-03 1.285296631976962090e-03 -5.282380618155002594e-03 7.063362598419189453e-01 5.203668959438800812e-03 5.353480577468872070e-03 -5.704906303435564041e-03 -4.501502029597759247e-03 -6.904601585119962692e-03 2.178180497139692307e-03 1.096315588802099228e-02 8.274104446172714233e-03 -1.983401831239461899e-03 2.239150671812240034e-05 -1.983401831239461899e-03 2.738910494372248650e-03 -9.784981557459104806e-06 2.239150671812240034e-05 -9.784981557459104806e-06 3.903901204466819763e-03
-8.034795522689819336e-01 7.417455315589904785e-03 1.261758734472095966e-03 -6.139802280813455582e-03 6.922599673271179199e-01 7.013381458818912506e-03 5.778684746474027634e-03 -5.867057014256715775e-03 -5.577903240919113159e-03 -8.267153985798358917e-03 7.643592543900012970e-03 1.259752828627824783e-02 8.227165788412094116e-03 -1.975607359781861305e-03 1.931573206093162298e-05 -1.975607359781861305e-03 2.728004474192857742e-03 -1.069218615157296881e-05 1.931573206093162298e-05 -1.069218615157296881e-05 3.879740834236145020e-03
-7.997973561286926270e-01 7.376468740403652191e-03 1.237275544553995132e-03 -6.311282981187105179e-03 6.803333163261413574e-01 9.146125987172126770e-03 6.377844605594873428e-03 -7.082956843078136444e-03 -6.128099747002124786e-03 -8.324042893946170807e-03 9.557997807860374451e-03 1.437716744840145111e-02 8.178417570888996124e-03 -1.967441989108920097e-03 1.704646638245321810e-05 -1.967441989108920097e-03 2.716127317398786545e-03 -1.191924002341693267e-05 1.704646638245321810e-05 -1.191924002341693267e-05 3.858392592519521713e-03
-7.960848212242126465e-01 7.336100563406944275e-03 1.237275544553995132e-03 -6.311282981187105179e-03 6.803333163261413574e-01 9.146125987172126770e-03 6.377844605594873428e-03 -7.082956843078136444e-03 -6.128099747002124786e-03 -8.324042893946170807e-03 9.557997807860374451e-03 1.437716744840145111e-02 8.129433728754520416e-03 -1.957823522388935089e-03 1.768176480254624039e-05 -1.957823522388935089e-03 2.703586826100945473e-03 -1.329010228801053017e-05 1.768176480254624039e-05 -1.329010228801053017e-05 3.839180804789066315e-03
-7.923420667648315430e-01 7.296294905245304108e-03 1.211987808346748352e-03 -6.296875420957803726e-03 6.713345646858215332e-01 1.158788986504077911e-02 7.014175876975059509e-03 -8.474308066070079803e-03 -5.661674775183200836e-03 -7.334447000175714493e-03 6.984385661780834198e-03 1.562710292637348175e-02 8.081437088549137115e-03 -1.946504693478345871e-03 2.027926348091568798e-05 -1.946504693478345871e-03 2.691007684916257858e-03 -1.447019894840195775e-05 2.027926348091568798e-05 -1.447019894840195775e-05 3.820145735517144203e-03
-7.885692715644836426e-01 7.256241980940103531e-03 1.186511595733463764e-03 -6.214315071702003479e-03 6.615827083587646484e-01 1.401424873620271683e-02 7.833347655832767487e-03 -8.792360313236713409e-03 -4.675213247537612915e-03 -6.282353773713111877e-03 3.778201527893543243e-03 1.547930482774972916e-02 8.033591322600841522e-03 -1.934691681526601315e-03 2.346506880712695420e-05 -1.934691681526601315e-03 2.678697928786277771e-03 -1.550971865071915090e-05 2.346506880712695420e-05 -1.550971865071915090e-05 3.800194477662444115e-03
-7.847665548324584961e-01 7.215765304863452911e-03 1.162689994089305401e-03 -5.997329950332641602e-03 6.496775150299072266e-01 1.597373001277446747e-02 8.954239077866077423e-03 -7.605050224810838699e-03 -3.739275038242340088e-03 -5.780422128736972809e-03 3.442333545535802841e-03 1.373355835676193237e-02 7.986091077327728271e-03 -1.924047362990677357e-03 2.610517367429565638e-05 -1.924047362990677357e-03 2.666687592864036560e-03 -1.562554461997933686e-05 2.610517367429565638e-05 -1.562554461997933686e-05 3.778752172365784645e-03
-7.809340357780456543e-01 7.175506092607975006e-03 1.116205239668488503e-03 -5.968692246824502945e-03 6.290629506111145020e-01 1.828280836343765259e-02 1.109752058982849121e-02 -2.477871952578425407e-03 -2.544033341109752655e-03 -6.183336954563856125e-03 8.348967880010604858e-03 8.750396780669689178e-03 7.938838563859462738e-03 -1.914828666485846043e-03 2.856450009858235717e-05 -1.914828666485846043e-03 2.655291697010397911e-03 -1.445400357624748722e-05 2.856450009858235717e-05 -1.445400357624748722e-05 3.756881691515445709e-03
-7.770719528198242188e-01 7.136596366763114929e-03 1.116205239668488503e-03 -5.968692246824502945e-03 6.290629506111145020e-01 1.828280836343765259e-02 1.109752058982849121e-02 -2.477871952578425407e-03 -2.544033341109752655e-03 -6.183336954563856125e-03 8.348967880010604858e-03 8.750396780669689178e-03 7.892331108450889587e-03 -1.905794255435466766e-03 3.221359293092973530e-05 -1.905794255435466766e-03 2.644452499225735664e-03 -1.233964849234325811e-05 3.221359293092973530e-05 -1.233964849234325811e-05 3.736409591510891914e-03
-7.731803655624389648e-01 7.099268026649951935e-03 1.070321770384907722e-03 -5.677368957549333572e-03 6.157185435295104980e-01 1.675402000546455383e-02 1.128333993256092072e-02 7.714360253885388374e-04 -3.302593948319554329e-03 -7.385323755443096161e-03 6.089960690587759018e-03 5.641979631036520004e-03 7.848431356251239777e-03 -1.896224333904683590e-03 3.580355769372545183e-05 -1.896224333904683590e-03 2.633441705256700516e-03 -9.870132998912595212e-06 3.580355769372545183e-05 -9.870132998912595212e-06 3.716662758961319923e-03
-7.692594528198242188e-01 7.062260527163743973e-03 1.047931844368577003e-03 -4.525524564087390900e-03 6.068980097770690918e-01 1.476994901895523071e-02 1.046253833919763565e-02 -6.866479816380888224e-05 -4.526366945356130600e-03 -7.934446446597576141e-03 2.990979934111237526e-03 5.448119714856147766e-03 7.806555368006229401e-03 -1.886275480501353741e-03 3.759975152206607163e-05 -1.886275480501353741e-03 2.621586667373776436e-03 -7.432823622366413474e-06 3.759975152206607163e-05 -7.432823622366413474e-06 3.696379251778125763e-03
-7.653093934059143066e-01 7.025361061096191406e-03 1.047931844368577003e-03 -4.525524564087390900e-03 6.068980097770690918e-01 1.476994901895523071e-02 1.046253833919763565e-02 -6.866479816380888224e-05 -4.526366945356130600e-03 -7.934446446597576141e-03 2.990979934111237526e-03 5.448119714856147766e-03 7.765418849885463715e-03 -1.876176218502223492e-03 3.763122003874741495e-05 -1.876176218502223492e-03 2.608570968732237816e-03 -5.321745447872672230e-06 3.763122003874741495e-05 -5.321745447872672230e-06 3.676732303574681282e-03
-7.613302469253540039e-01 6.988609209656715393e-03 1.007430488243699074e-03 -1.329020829871296883e-03 5.810864567756652832e-01 1.323424093425273895e-02 7.766898255795240402e-03 -2.987576415762305260e-03 -7.056662812829017639e-03 -9.190684184432029724e-03 -1.321923191426321864e-04 4.432187881320714951e-03 7.724763359874486923e-03 -1.865740865468978882e-03 3.556703086360357702e-05 -1.865740865468978882e-03 2.594941295683383942e-03 -3.753281134777353145e-06 3.556703086360357702e-05 -3.753281134777353145e-06 3.657513763755559921e-03
-7.573222517967224121e-01 6.950614042580127716e-03 9.898650459945201874e-04 -3.030162479262799025e-04 5.703276991844177246e-01 1.481193397194147110e-02 6.624993868172168732e-03 -3.605134552344679832e-03 -7.747032213956117630e-03 -1.001260522753000259e-02 1.624375581741333008e-03 3.721796674653887749e-03 7.683379575610160828e-03 -1.854332513175904751e-03 3.122937050648033619e-05 -1.854332513175904751e-03 2.581370761618018150e-03 -2.569390517237479798e-06 3.122937050648033619e-05 -2.569390517237479798e-06 3.636477049440145493e-03
-7.532855868339538574e-01 6.911415606737136841e-03 9.898650459945201874e-04 -3.030162479262799025e-04 5.703276991844177246e-01 1.481193397194147110e-02 6.624993868172168732e-03 -3.605134552344679832e-03 -7.747032213956117630e-03 -1.001260522753000259e-02 1.624375581741333008e-03 3.721796674653887749e-03 7.640571333467960358e-03 -1.841693883761763573e-03 2.532945836719591171e-05 -1.841693883761763573e-03 2.568346448242664337e-03 -1.579366767145984340e-06 2.532945836719591171e-05 -1.579366767145984340e-06 3.613913431763648987e-03
-7.492202520370483398e-01 6.871636025607585907e-03 9.599569020792841911e-04 -7.326195482164621353e-04 5.589631795883178711e-01 1.849782839417457581e-02 5.569628439843654633e-03 -2.307932125404477119e-03 -7.899052463471889496e-03 -8.802741765975952148e-03 6.337301805615425110e-03 2.311887219548225403e-03 7.597168907523155212e-03 -1.828136155381798744e-03 1.830771543609444052e-05 -1.828136155381798744e-03 2.556216437369585037e-03 -5.814455903419002425e-07 1.830771543609444052e-05 -5.814455903419002425e-07 3.589887637645006180e-03
-7.451266050338745117e-01 6.832086481153964996e-03 9.599569020792841911e-04 -7.326195482164621353e-04 5.589631795883178711e-01 1.849782839417457581e-02 5.569628439843654633e-03 -2.307932125404477119e-03 -7.899052463471889496e-03 -8.802741765975952148e-03 6.337301805615425110e-03 2.311887219548225403e-03 7.554974406957626343e-03 -1.814487157389521599e-03 1.122374578699236736e-05 -1.814487157389521599e-03 2.545187249779701233e-03 1.485946427237649914e-06 1.122374578699236736e-05 1.485946427237649914e-06 3.564010839909315109e-03
-7.410045862197875977e-01 6.794255692511796951e-03 9.242486557923257351e-04 -1.659298548474907875e-03 5.452170372009277344e-01 2.087379246950149536e-02 6.378214340656995773e-03 -5.691620754078030586e-04 -6.827793084084987640e-03 -5.208534654229879379e-03 1.545090321451425552e-02 1.572765875607728958e-03 7.515965495258569717e-03 -1.801741658709943295e-03 4.659756086766719818e-06 -1.801741658709943295e-03 2.534839091822504997e-03 5.155999133421573788e-06 4.659756086766719818e-06 5.155999133421573788e-06 3.537707263603806496e-03
-7.368545532226562500e-01 6.757648196071386337e-03 9.242486557923257351e-04 -1.659298548474907875e-03 5.452170372009277344e-01 2.087379246950149536e-02 6.378214340656995773e-03 -5.691620754078030586e-04 -6.827793084084987640e-03 -5.208534654229879379e-03 1.545090321451425552e-02 1.572765875607728958e-03 7.478762883692979813e-03 -1.789721194654703140e-03 -1.363489104733162094e-06 -1.789721194654703140e-03 2.524333307519555092e-03 9.129139471042435616e-06 -1.363489104733162094e-06 9.129139471042435616e-06 3.512200200930237770e-03
-7.326765060424804688e-01 6.720241624861955643e-03 8.879495435394346714e-04 -2.795487642288208008e-03 5.321061611175537109e-01 2.218150720000267029e-02 7.093878928571939468e-03 1.233926595887169242e-04 -5.794388242065906525e-03 -2.652677707374095917e-03 1.236920710653066635e-02 2.689896151423454285e-03 7.439755368977785110e-03 -1.778151025064289570e-03 -7.294596343854209408e-06 -1.778151025064289570e-03 2.513336483389139175e-03 1.225685446115676314e-05 -7.294596343854209408e-06 1.225685446115676314e-05 3.487391630187630653e-03
-7.284706830978393555e-01 6.682092323899269104e-03 8.715201984159648418e-04 -3.440610598772764206e-03 5.244688987731933594e-01 2.137256599962711334e-02 7.139661815017461777e-03 7.889549015089869499e-04 -6.202185526490211487e-03 -2.376651391386985779e-03 8.915068581700325012e-03 2.575935330241918564e-03 7.398468907922506332e-03 -1.767345587722957134e-03 -1.340524158877087757e-05 -1.767345587722957134e-03 2.501777838915586472e-03 1.423295998392859474e-05 -1.340524158877087757e-05 1.423295998392859474e-05 3.463938133791089058e-03
-7.242372632026672363e-01 6.643118802458047867e-03 8.715201984159648418e-04 -3.440610598772764206e-03 5.244688987731933594e-01 2.137256599962711334e-02 7.139661815017461777e-03 7.889549015089869499e-04 -6.202185526490211487e-03 -2.376651391386985779e-03 8.915068581700325012e-03 2.575935330241918564e-03 7.354476954787969589e-03 -1.757499296218156815e-03 -1.893633816507644951e-05 -1.757499296218156815e-03 2.489870414137840271e-03 1.517232885817065835e-05 -1.893633816507644951e-05 1.517232885817065835e-05 3.441889770328998566e-03
-7.199763655662536621e-01 6.603225599974393845e-03 8.571096113882958889e-04 -3.691888414323329926e-03 5.166639685630798340e-01 2.028181031346321106e-02 7.238482125103473663e-03 1.397839281708002090e-03 -7.114505860954523087e-03 -2.125218976289033890e-03 6.251615006476640701e-03 2.188202226534485817e-03 7.308397907763719559e-03 -1.748374663293361664e-03 -2.347092049603816122e-05 -1.748374663293361664e-03 2.477789064869284630e-03 1.570960193930659443e-05 -2.347092049603816122e-05 1.570960193930659443e-05 3.420264692977070808e-03
-7.156881093978881836e-01 6.563792936503887177e-03 8.302229689434170723e-04 -2.777754561975598335e-03 5.023633241653442383e-01 1.782205887138843536e-02 6.879989989101886749e-03 -3.811485075857490301e-04 -8.759665302932262421e-03 -1.402746187523007393e-03 2.315422985702753067e-03 3.252001944929361343e-03 7.264558691531419754e-03 -1.739911967888474464e-03 -2.680125180631875992e-05 -1.739911967888474464e-03 2.464880468323826790e-03 1.656464155530557036e-05 -2.680125180631875992e-05 1.656464155530557036e-05 3.398146945983171463e-03
-7.113727331161499023e-01 6.526410114020109177e-03 8.161649457179009914e-04 -3.528943751007318497e-03 4.960717260837554932e-01 1.639802381396293640e-02 6.134300958365201950e-03 -1.174812437966465950e-03 -9.641940705478191376e-03 -1.354074687696993351e-03 4.327749367803335190e-03 4.671448841691017151e-03 7.224848493933677673e-03 -1.732115983031690121e-03 -2.804617179208435118e-05 -1.732115983031690121e-03 2.451358363032341003e-03 1.810069261409807950e-05 -2.804617179208435118e-05 1.810069261409807950e-05 3.376613603904843330e-03
-7.070304155349731445e-01 6.490014027804136276e-03 8.161649457179009914e-04 -3.528943751007318497e-03 4.960717260837554932e-01 1.639802381396293640e-02 6.134300958365201950e-03 -1.174812437966465950e-03 -9.641940705478191376e-03 -1.354074687696993351e-03 4.327749367803335190e-03 4.671448841691017151e-03 7.185953669250011444e-03 -1.724720932543277740e-03 -2.748902807070408016e-05 -1.724720932543277740e-03 2.438069786876440048e-03 1.959037399501539767e-05 -2.748902807070408016e-05 1.959037399501539767e-05 3.356004832312464714e-03
-7.026612162590026855e-01 6.452403031289577484e-03 7.882025092840194702e-04 -7.454826962202787399e-03 4.872848987579345703e-01 1.155013870447874069e-02 4.462646786123514175e-03 -2.163371973438188434e-04 -1.138447411358356476e-02 -2.196213696151971817e-03 9.712736122310161591e-03 7.926147431135177612e-03 7.144663948565721512e-03 -1.717472798191010952e-03 -2.585070978966541588e-05 -1.717472798191010952e-03 2.425319747999310493e-03 1.997805338760372251e-05 -2.585070978966541588e-05 1.997805338760372251e-05 3.334821900352835655e-03
-6.982653737068176270e-01 6.414046976715326309e-03 7.736258557997643948e-04 -8.052800782024860382e-03 4.805730581283569336e-01 8.321293629705905914e-03 4.027363844215869904e-03 5.385174881666898727e-04 -1.132956612855195999e-02 -3.067624289542436600e-03 8.215589448809623718e-03 7.727568503469228745e-03 7.101759780198335648e-03 -1.710800570435822010e-03 -2.419490010652225465e-05 -1.710800570435822010e-03 2.413121284916996956e-03 1.951856938831042498e-05 -2.419490010652225465e-05 1.951856938831042498e-05 3.313212888315320015e-03
-6.938430666923522949e-01 6.375900935381650925e-03 7.590873283334076405e-04 -7.752981968224048615e-03 4.733876883983612061e-01 6.126826163381338120e-03 3.861552104353904724e-03 1.020924770273268223e-03 -1.095312647521495819e-02 -4.341393709182739258e-03 7.139978930354118347e-03 6.970865186303853989e-03 7.057508919388055801e-03 -1.704315887764096260e-03 -2.382594357186462730e-05 -1.704315887764096260e-03 2.401425736024975777e-03 1.938089371833484620e-05 -2.382594357186462730e-05 1.938089371833484620e-05 3.292867215350270271e-03
-6.893944740295410156e-01 6.338347215205430984e-03 7.590873283334076405e-04 -7.752981968224048615e-03 4.733876883983612061e-01 6.126826163381338120e-03 3.861552104353904724e-03 1.020924770273268223e-03 -1.095312647521495819e-02 -4.341393709182739258e-03 7.139978930354118347e-03 6.970865186303853989e-03 7.011232897639274597e-03 -1.696875435300171375e-03 -2.576135739218443632e-05 -1.696875435300171375e-03 2.390263834968209267e-03 1.969755794561933726e-05 -2.576135739218443632e-05 1.969755794561933726e-05 3.275197697803378105e-03
-6.849197149276733398e-01 6.302391644567251205e-03 7.459742482751607895e-04 -7.357125170528888702e-03 4.678269922733306885e-01 5.395356565713882446e-03 3.690968267619609833e-03 6.672904710285365582e-04 -1.075038220733404160e-02 -5.870838183909654617e-03 9.670038707554340363e-03 6.977016571909189224e-03 6.965111009776592255e-03 -1.687808078713715076e-03 -3.046486381208524108e-05 -1.687808078713715076e-03 2.379168290644884109e-03 1.928743222379125655e-05 -3.046486381208524108e-05 1.928743222379125655e-05 3.260503290221095085e-03
-6.804189085960388184e-01 6.267823744565248489e-03 7.198884850367903709e-04 -6.151790730655193329e-03 4.648497700691223145e-01 6.864242721349000931e-03 1.960905967280268669e-03 -2.783975098282098770e-03 -1.105579454451799393e-02 -7.704774849116802216e-03 1.503279525786638260e-02 8.325316011905670166e-03 6.920744199305772781e-03 -1.676735002547502518e-03 -3.666242992039769888e-05 -1.676735002547502518e-03 2.367270179092884064e-03 1.804340172384399921e-05 -3.666242992039769888e-05 1.804340172384399921e-05 3.247632877901196480e-03
-6.758923530578613281e-01 6.232202053070068359e-03 7.071816362440586090e-04 -4.588034935295581818e-03 4.653275907039642334e-01 8.349930867552757263e-03 6.092576659284532070e-04 -4.010297823697328568e-03 -1.113429386168718338e-02 -7.477513048797845840e-03 1.403061859309673309e-02 7.717559579759836197e-03 6.875638384371995926e-03 -1.663825125433504581e-03 -4.327889837441034615e-05 -1.663825125433504581e-03 2.354581141844391823e-03 1.686195719230454415e-05 -4.327889837441034615e-05 1.686195719230454415e-05 3.234184347093105316e-03
-6.713401675224304199e-01 6.194324232637882233e-03 6.949948729015886784e-04 -3.228590358048677444e-03 4.636019170284271240e-01 8.966393768787384033e-03 -5.321333301253616810e-04 -3.460999811068177223e-03 -1.061209384351968765e-02 -6.741888355463743210e-03 1.127593871206045151e-02 6.162961479276418686e-03 6.829182151705026627e-03 -1.649837940931320190e-03 -4.894388621323741972e-05 -1.649837940931320190e-03 2.341559622436761856e-03 1.632004023122135550e-05 -4.894388621323741972e-05 1.632004023122135550e-05 3.217906458303332329e-03
-6.667625308036804199e-01 6.154897622764110565e-03 6.949948729015886784e-04 -3.228590358048677444e-03 4.636019170284271240e-01 8.966393768787384033e-03 -5.321333301253616810e-04 -3.460999811068177223e-03 -1.061209384351968765e-02 -6.741888355463743210e-03 1.127593871206045151e-02 6.162961479276418686e-03 6.782311946153640747e-03 -1.635913620702922344e-03 -5.307380706653930247e-05 -1.635913620702922344e-03 2.328514819964766502e-03 1.607345075171906501e-05 -5.307380706653930247e-05 1.607345075171906501e-05 3.198968479409813881e-03
-6.621595621109008789e-01 6.114508491009473801e-03 6.833957741037011147e-04 -2.859905594959855080e-03 4.588347077369689941e-01 8.198919706046581268e-03 -1.543713267892599106e-03 -1.044749631546437740e-03 -9.575033560395240784e-03 -5.552996881306171417e-03 8.225029334425926208e-03 4.099503159523010254e-03 6.735058967024087906e-03 -1.623145653866231441e-03 -5.632174361380748451e-05 -1.623145653866231441e-03 2.315220423042774200e-03 1.612013693375047296e-05 -5.632174361380748451e-05 1.612013693375047296e-05 3.178737126290798187e-03
-6.575314998626708984e-01 6.072921678423881531e-03 6.710452726110816002e-04 -3.016326343640685081e-03 4.514774978160858154e-01 6.874317303299903870e-03 -2.403276972472667694e-03 2.068903995677828789e-03 -8.260487578809261322e-03 -3.793804673478007317e-03 7.023958954960107803e-03 1.679996377788484097e-03 6.686961743980646133e-03 -1.611002255231142044e-03 -5.901635813643224537e-05 -1.611002255231142044e-03 2.301533240824937820e-03 1.721800981613341719e-05 -5.901635813643224537e-05 1.721800981613341719e-05 3.157348837703466415e-03
-6.528784632682800293e-01 6.030155345797538757e-03 6.505929050035774708e-04 -3.044666722416877747e-03 4.372676610946655273e-01 3.807298140600323677e-03 -2.142250537872314453e-03 2.660624915733933449e-03 -4.959552548825740814e-03 9.496218262938782573e-05 7.388372905552387238e-03 9.435488609597086906e-04 6.637262646108865738e-03 -1.598218106664717197e-03 -6.210587162058800459e-05 -1.598218106664717197e-03 2.287930808961391449e-03 1.904538112285081297e-05 -6.210587162058800459e-05 1.904538112285081297e-05 3.135117236524820328e-03
