# y, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33
-5.701360106468200684e-01 5.283943843096494675e-03 4.968680441379547119e-04 2.644767286255955696e-03 3.646162748336791992e-01 1.085452828556299210e-02 5.052252672612667084e-03 -1.205332693643867970e-03 -5.576682742685079575e-03 -3.517718985676765442e-03 -6.521455943584442139e-04 -1.256871968507766724e-03 5.745257250964641571e-03 -1.387756201438605785e-03 -6.564903014805167913e-05 -1.387756201438605785e-03 2.068546600639820099e-03 1.222231003339402378e-05 -6.564903014805167913e-05 1.222231003339402378e-05 2.753707580268383026e-03
-5.548592805862426758e-01 5.154363345354795456e-03 4.717605188488960266e-04 6.683892570436000824e-04 3.486074507236480713e-01 5.233709234744310379e-03 5.020326469093561172e-03 4.014769569039344788e-03 -6.508663296699523926e-03 -3.120545297861099243e-03 -2.806959673762321472e-03 -4.203776828944683075e-03 5.611271131783723831e-03 -1.350611448287963867e-03 -5.657847214024513960e-05 -1.350611448287963867e-03 2.024345332756638527e-03 1.030114799505099654e-05 -5.657847214024513960e-05 1.030114799505099654e-05 2.674095332622528076e-03
-5.393931269645690918e-01 5.018227268010377884e-03 4.509444406721740961e-04 -6.120849866420030594e-04 3.460298478603363037e-01 4.801241680979728699e-03 2.640067366883158684e-03 5.660702008754014969e-03 -5.588823463767766953e-03 -5.554729723371565342e-04 -7.049071136862039566e-03 -4.798695910722017288e-03 5.462310742586851120e-03 -1.317922724410891533e-03 -4.380009704618714750e-05 -1.317922724410891533e-03 1.976236933842301369e-03 4.453915153135312721e-06 -4.380009704618714750e-05 4.453915153135312721e-06 2.598571125417947769e-03
-5.237429141998291016e-01 4.878363572061061859e-03 4.318037244956940413e-04 2.188064827350899577e-04 3.399737775325775146e-01 6.474621593952178955e-03 1.631251885555684566e-03 4.220902454107999802e-03 -7.554683834314346313e-03 -4.072040028404444456e-04 3.109791083261370659e-03 -4.221976269036531448e-03 5.308580119162797928e-03 -1.282672630622982979e-03 -3.182064756401814520e-05 -1.282672630622982979e-03 1.925044227391481400e-03 -2.428559355394099839e-06 -3.182064756401814520e-05 -2.428559355394099839e-06 2.521908376365900040e-03
-5.079138278961181641e-01 4.747864324599504471e-03 4.040080821141600609e-04 4.035343590658158064e-04 3.246647119522094727e-01 3.341309726238250732e-03 2.543011913076043129e-03 3.306234255433082581e-03 -5.604956299066543579e-03 -2.864781163225416094e-05 9.415887296199798584e-03 -4.125900566577911377e-03 5.173240788280963898e-03 -1.243068603798747063e-03 -3.094845305895432830e-05 -1.243068603798747063e-03 1.877944450825452805e-03 -4.050108600495150313e-06 -3.094845305895432830e-05 -4.050108600495150313e-06 2.445018617436289787e-03
-4.919114112854003906e-01 4.615750629454851151e-03 3.884251054842025042e-04 -6.121088517829775810e-04 3.126861751079559326e-01 2.056629396975040436e-03 3.685625270009040833e-03 3.222208237275481224e-03 -9.236232726834714413e-04 -1.373050617985427380e-03 5.070331972092390060e-03 -2.713349414989352226e-03 5.041837226599454880e-03 -1.202584127895534039e-03 -3.441737135290168226e-05 -1.202584127895534039e-03 1.829083659686148167e-03 -3.135144879706786014e-06 -3.441737135290168226e-05 -3.135144879706786014e-06 2.360455458983778954e-03
-4.757410585880279541e-01 4.484189208596944809e-03 3.689694858621805906e-04 -1.972019672393798828e-04 2.974424064159393311e-01 -6.035983096808195114e-05 3.914992325007915497e-03 3.558651776984333992e-03 -1.007797662168741226e-03 7.948667189339175820e-05 6.221998482942581177e-03 -3.257038071751594543e-03 4.911674186587333679e-03 -1.164408982731401920e-03 -3.339386967127211392e-05 -1.164408982731401920e-03 1.786232576705515385e-03 -2.014255414906074293e-06 -3.339386967127211392e-05 -2.014255414906074293e-06 2.270977245643734932e-03
-4.594083130359649658e-01 4.349627066403627396e-03 3.480372251942753792e-04 1.463950611650943756e-03 2.847808599472045898e-01 -1.979256980121135712e-03 2.740767085924744606e-03 2.188420854508876801e-03 -1.237764488905668259e-03 2.780259586870670319e-03 4.621212836354970932e-03 -3.547091735526919365e-03 4.770044703036546707e-03 -1.126163173466920853e-03 -2.919016333180479705e-05 -1.126163173466920853e-03 1.746079651638865471e-03 -4.455554517335258424e-06 -2.919016333180479705e-05 -4.455554517335258424e-06 2.183257136493921280e-03
-4.429187178611755371e-01 4.212996922433376312e-03 3.322020347695797682e-04 1.483820844441652298e-03 2.791448533535003662e-01 -2.410102868452668190e-03 3.119122236967086792e-03 -6.359546096064150333e-04 -8.647460490465164185e-04 3.732516197487711906e-03 3.012039465829730034e-03 -1.062907162122428417e-03 4.611734300851821899e-03 -1.083254232071340084e-03 -2.155062429665122181e-05 -1.083254232071340084e-03 1.703521469607949257e-03 -1.033117041515652090e-05 -2.155062429665122181e-05 -1.033117041515652090e-05 2.109544584527611732e-03
-4.262779355049133301e-01 4.083401989191770554e-03 3.162685025017708540e-04 2.066826418740674853e-04 2.660902738571166992e-01 -3.635612083598971367e-03 4.170887637883424759e-03 -1.055217697285115719e-03 -1.926478929817676544e-03 4.348109941929578781e-03 5.180717911571264267e-03 8.282663184218108654e-04 4.468343686312437057e-03 -1.042123418301343918e-03 -2.362280611123424023e-05 -1.042123418301343918e-03 1.657510292716324329e-03 -1.314160363108385354e-05 -2.362280611123424023e-05 -1.314160363108385354e-05 2.040360821411013603e-03
-4.094916582107543945e-01 3.959205467253923416e-03 3.011313674505800009e-04 -5.426921416074037552e-04 2.572742402553558350e-01 -2.339483471587300301e-03 3.346222685649991035e-03 -1.404935144819319248e-03 -1.561162644065916538e-03 4.161403048783540726e-03 5.038721952587366104e-03 2.192460233345627785e-03 4.328482784330844879e-03 -1.008024322800338268e-03 -1.188484930025879294e-05 -1.008024322800338268e-03 1.614919630810618401e-03 -1.396986681356793270e-05 -1.188484930025879294e-05 -1.396986681356793270e-05 1.975281862542033195e-03
-3.925655782222747803e-01 3.832473419606685638e-03 2.873286430258303881e-04 -1.793496194295585155e-03 2.553561627864837646e-01 9.482333553023636341e-04 1.122613088227808475e-03 -1.621637493371963501e-03 -1.754402532242238522e-03 2.890093019232153893e-03 9.673961438238620758e-03 3.502364037558436394e-03 4.182421602308750153e-03 -9.686102275736629963e-04 -5.000093551643658429e-06 -9.686102275736629963e-04 1.577358809299767017e-03 -1.145940404967404902e-05 -5.000093551643658429e-06 -1.145940404967404902e-05 1.905820099636912346e-03
-3.755054771900177002e-01 3.701111068949103355e-03 2.727070532273501158e-04 -7.334386464208364487e-04 2.476325482130050659e-01 2.065456705167889595e-03 7.674692315049469471e-04 -1.795400399714708328e-03 -3.550713881850242615e-03 6.186956888996064663e-04 1.164608541876077652e-02 2.529266290366649628e-03 4.034012090414762497e-03 -9.265340631827712059e-04 -4.221150447847321630e-06 -9.265340631827712059e-04 1.533293747343122959e-03 -7.082411229930585250e-06 -4.221150447847321630e-06 -7.082411229930585250e-06 1.834019669331610203e-03
-3.583172261714935303e-01 3.577242372557520866e-03 2.582314482424408197e-04 2.448640298098325729e-04 2.373701483011245728e-01 2.975106937810778618e-03 2.028186107054352760e-03 -1.612639636732637882e-03 -2.239564200863242149e-03 -9.227877599187195301e-04 2.528497250750660896e-03 1.324770622886717319e-03 3.906779922544956207e-03 -8.855033665895462036e-04 7.199606955055060098e-08 -8.855033665895462036e-04 1.484929001890122890e-03 -6.736885097780032083e-06 7.199606955055060098e-08 -6.736885097780032083e-06 1.762481173500418663e-03
-3.410066366195678711e-01 3.455385798588395119e-03 2.441231190459802747e-04 -9.942761389538645744e-04 2.291705608367919922e-01 3.715340746566653252e-03 2.173025393858551979e-03 -1.387761003570631146e-04 3.738653613254427910e-04 -1.454137265682220459e-03 -5.998351261951029301e-04 1.201985287480056286e-03 3.779067192226648331e-03 -8.439866360276937485e-04 -1.702167992334580049e-06 -8.439866360276937485e-04 1.440434716641902924e-03 -2.978620841531665064e-06 -1.702167992334580049e-06 -2.978620841531665064e-06 1.691861427389085293e-03
-3.235796391963958740e-01 3.328517079353332520e-03 2.333834563614800572e-04 -1.865689642727375031e-03 2.205597907304763794e-01 4.344222601503133774e-03 1.867152866907417774e-03 9.333241614513099194e-04 3.397659456823021173e-04 6.136039155535399914e-05 -9.085630881600081921e-04 1.030794228427112103e-03 3.634969936683773994e-03 -7.982425740920007229e-04 4.449230345926480368e-06 -7.982425740920007229e-04 1.398996100760996342e-03 1.595969820300524589e-06 4.449230345926480368e-06 1.595969820300524589e-06 1.622874638997018337e-03
-3.060421943664550781e-01 3.202245803549885750e-03 2.229117526439949870e-04 -1.342049799859523773e-03 2.148452550172805786e-01 7.686135824769735336e-03 4.542659735307097435e-04 -7.363369222730398178e-04 2.248683449579402804e-04 -5.017740186303853989e-04 -1.631912426091730595e-03 2.102501224726438522e-03 3.487802110612392426e-03 -7.508790004067122936e-04 6.938492788322037086e-06 -7.508790004067122936e-04 1.359008718281984329e-03 2.174106157326605171e-06 6.938492788322037086e-06 2.174106157326605171e-06 1.558450399897992611e-03
-2.884002625942230225e-01 3.071574261412024498e-03 2.120226417900994420e-04 -1.777778379619121552e-03 2.056876569986343384e-01 7.136872038245201111e-03 -9.841300779953598976e-04 7.282192236743867397e-04 9.907064959406852722e-04 1.266823965124785900e-04 7.800036109983921051e-05 1.021549222059547901e-03 3.328004851937294006e-03 -7.066248799674212933e-04 6.953201591386459768e-06 -7.066248799674212933e-04 1.320651732385158539e-03 3.712324314619763754e-06 6.953201591386459768e-06 3.712324314619763754e-06 1.493842108175158501e-03
-2.706598937511444092e-01 2.949074143543839455e-03 2.014132187468931079e-04 -7.033544243313372135e-04 1.942675113677978516e-01 5.978441331535577774e-03 -2.592590404674410820e-03 1.532346359454095364e-03 9.769089519977569580e-04 -4.014917649328708649e-04 3.358870046213269234e-03 -7.160420645959675312e-04 3.174105426296591759e-03 -6.627368275076150894e-04 6.421980287996120751e-06 -6.627368275076150894e-04 1.287298044189810753e-03 4.847157470067031682e-06 6.421980287996120751e-06 4.847157470067031682e-06 1.435705926269292831e-03
-2.528271079063415527e-01 2.836222760379314423e-03 1.894601155072450638e-04 9.467955678701400757e-04 1.792256385087966919e-01 5.746390670537948608e-03 -1.804331899620592594e-03 8.470715838484466076e-04 -7.957643829286098480e-04 -3.010054060723632574e-04 5.489493254572153091e-03 -1.863591372966766357e-03 3.029416548088192940e-03 -6.179901538416743279e-04 7.422429007419850677e-06 -6.179901538416743279e-04 1.258973381482064724e-03 5.414092811406590044e-06 7.422429007419850677e-06 5.414092811406590044e-06 1.383572700433433056e-03
-2.349080443382263184e-01 2.727794693782925606e-03 1.807356748031452298e-04 -2.798105124384164810e-04 1.685062199831008911e-01 6.349619477987289429e-03 -4.297996638342738152e-04 2.055644290521740913e-03 -2.194700791733339429e-04 3.924704215023666620e-04 3.614395856857299805e-03 -1.848597661592066288e-03 2.888836199417710304e-03 -5.776845500804483891e-04 1.290603904635645449e-05 -5.776845500804483891e-04 1.231886679306626320e-03 6.008138825563946739e-06 1.290603904635645449e-05 6.008138825563946739e-06 1.334652421064674854e-03
-2.169087827205657959e-01 2.624201821163296700e-03 1.739600411383435130e-04 -1.946540432982146740e-03 1.613491624593734741e-01 5.484780296683311462e-03 1.060963259078562260e-03 2.869222080335021019e-03 2.009053016081452370e-03 1.056455439538694918e-04 2.982328878715634346e-03 -7.216160302050411701e-04 2.750490326434373856e-03 -5.377011839300394058e-04 1.250651985174044967e-05 -5.377011839300394058e-04 1.208010362461209297e-03 5.283558039081981406e-06 1.250651985174044967e-05 5.283558039081981406e-06 1.289352541789412498e-03
-1.988354772329330444e-01 2.528793876990675926e-03 1.675751263974234462e-04 -1.036153174936771393e-03 1.500940173864364624e-01 4.775285255163908005e-03 1.109616830945014954e-03 1.272998168133199215e-03 2.903882414102554321e-03 5.571202491410076618e-04 4.495244473218917847e-03 -2.166407648473978043e-04 2.626332687214016914e-03 -4.960708902217447758e-04 7.580650162708479911e-06 -4.960708902217447758e-04 1.182720297947525978e-03 4.055719273310387507e-06 7.580650162708479911e-06 4.055719273310387507e-06 1.247684936970472336e-03
-1.806942969560623169e-01 2.443026052787899971e-03 1.599357201484963298e-04 -2.398006618022918701e-04 1.381084322929382324e-01 3.759375074878334999e-03 2.245206851512193680e-04 5.914005450904369354e-04 2.841177396476268768e-03 2.657310978975147009e-04 4.572108387947082520e-03 -5.168791394680738449e-04 2.516157925128936768e-03 -4.571641620714217424e-04 2.588889628896140493e-06 -4.571641620714217424e-04 1.159524777904152870e-03 3.813144303421722725e-06 2.588889628896140493e-06 3.813144303421722725e-06 1.209624228067696095e-03
-1.624914258718490601e-01 2.364965854212641716e-03 1.523423561593517661e-04 -4.171439504716545343e-04 1.253530532121658325e-01 1.562338671647012234e-03 -9.151499252766370773e-04 1.146480790339410305e-03 2.152105560526251793e-03 -1.467738649807870388e-03 4.350873176008462906e-03 -8.487022132612764835e-04 2.417087554931640625e-03 -4.157309012953191996e-04 2.000004087676643394e-06 -4.157309012953191996e-04 1.139814266934990883e-03 3.648098982012015767e-06 2.000004087676643394e-06 3.648098982012015767e-06 1.172919408418238163e-03
-1.442330926656723022e-01 2.289957366883754730e-03 1.466758403694257140e-04 -9.539071470499038696e-04 1.160984635353088379e-01 -6.619442137889564037e-04 -1.212977804243564606e-03 1.333543914370238781e-03 1.316058100201189518e-03 -2.519704401493072510e-03 4.957693628966808319e-03 -5.182677996344864368e-04 2.319050719961524010e-03 -3.703338152263313532e-04 -4.154284397372975945e-06 -3.703338152263313532e-04 1.122231013141572475e-03 4.776426521857501939e-06 -4.154284397372975945e-06 4.776426521857501939e-06 1.138262450695037842e-03
-1.259255260229110718e-01 2.217452274635434151e-03 1.440465275663882494e-04 -6.827889010310173035e-04 1.108216643333435059e-01 -1.474978402256965637e-03 -1.228658366017043591e-03 -2.541616231610532850e-05 1.806042739190161228e-03 -1.829605549573898315e-03 4.026258364319801331e-03 6.475497502833604813e-04 2.218215726315975189e-03 -3.220940416213124990e-04 -1.476602210459532216e-05 -3.220940416213124990e-04 1.106005860492587090e-03 3.030292418770841323e-06 -1.476602210459532216e-05 3.030292418770841323e-06 1.110845827497541904e-03
-1.075749695301055908e-01 2.148034982383251190e-03 1.392507547279819846e-04 2.166353369830176234e-04 9.299782663583755493e-02 -5.252014379948377609e-04 -1.915613975143060088e-04 -1.945510040968656540e-03 2.973726019263267517e-03 -1.554588816361501813e-04 3.677964210510253906e-03 1.658582943491637707e-03 2.122421050444245338e-03 -2.723979705478996038e-04 -1.910967330331914127e-05 -2.723979705478996038e-04 1.091547892428934574e-03 4.890719083050498739e-07 -1.910967330331914127e-05 4.890719083050498739e-07 1.081318128854036331e-03
-8.918769657611846924e-02 2.088825451210141182e-03 1.362325710942968726e-04 -1.506527914898470044e-04 7.928211241960525513e-02 -7.256402750499546528e-04 9.009817731566727161e-04 -2.057787030935287476e-03 2.921442268416285515e-03 -1.459352370147826150e-05 5.138147622346878052e-03 2.231277758255600929e-03 2.040248597040772438e-03 -2.274085418321192265e-04 -2.014557867369148880e-05 -2.274085418321192265e-04 1.079630106687545776e-03 1.593514411979413126e-06 -2.014557867369148880e-05 1.593514411979413126e-06 1.057007000781595707e-03
-7.076997309923171997e-02 2.040795749053359032e-03 1.334763219347223639e-04 -3.558861499186605215e-04 6.418338418006896973e-02 -2.574805403128266335e-04 5.384791293181478977e-04 -1.330586965195834637e-03 3.378741443157196045e-03 -1.804467290639877319e-03 6.360357161611318588e-03 1.694131060503423214e-03 1.974601997062563896e-03 -1.807468797778710723e-04 -2.073002906399779022e-05 -1.807468797778710723e-04 1.071023987606167793e-03 2.357806351938052103e-06 -2.073002906399779022e-05 2.357806351938052103e-06 1.035229652188718319e-03
-5.232808738946914673e-02 2.002084860578179359e-03 1.309243816649541259e-04 -4.481547512114048004e-04 4.684038087725639343e-02 -6.779393297620117664e-04 -2.407210267847403884e-04 -3.162779321428388357e-04 3.618401475250720978e-03 -1.987236319109797478e-03 2.393907634541392326e-03 8.786332909949123859e-04 1.916668610647320747e-03 -1.322052994510158896e-04 -2.060276347037870437e-05 -1.322052994510158896e-04 1.066608820110559464e-03 3.113995035164407454e-06 -2.060276347037870437e-05 3.113995035164407454e-06 1.020427676849067211e-03
-3.386834263801574707e-02 1.972736092284321785e-03 1.295674010179936886e-04 -8.734041475690901279e-04 3.035376965999603271e-02 -1.065725577063858509e-03 -1.037445035763084888e-03 -7.810175302438437939e-04 3.353531705215573311e-03 -1.750073744915425777e-03 2.875046047847718000e-04 1.721627661027014256e-03 1.868776744231581688e-03 -8.438809891231358051e-05 -1.877035901998169720e-05 -8.438809891231358051e-05 1.065254677087068558e-03 4.316848389862570912e-06 -1.877035901998169720e-05 4.316848389862570912e-06 1.010245759971439838e-03
-1.539703737944364548e-02 1.956009073182940483e-03 1.286364276893436909e-04 -4.592423501890152693e-04 1.345378905534744263e-02 2.592751698102802038e-04 -1.472064293920993805e-03 -1.303520053625106812e-03 2.943713217973709106e-03 -1.669035642407834530e-03 -7.273213850567117333e-05 1.699188724160194397e-03 1.836546696722507477e-03 -3.642300362116657197e-05 -1.688214069872628897e-05 -3.642300362116657197e-05 1.065329532139003277e-03 2.647123210408608429e-06 -1.688214069872628897e-05 2.647123210408608429e-06 1.009410363622009754e-03
3.079524263739585876e-03 1.948592835105955601e-03 1.289113279199227691e-04 3.625889366958290339e-04 -6.275083404034376144e-03 3.125567163806408644e-04 -1.868112129159271717e-03 -3.324169956613332033e-04 1.194047392345964909e-03 -1.764079555869102478e-03 4.279815129848429933e-06 -6.350065814331173897e-05 1.820344012230634689e-03 1.359246653009904549e-05 -1.722774504742119461e-05 1.359246653009904549e-05 1.065383781678974628e-03 1.087870941773871891e-06 -1.722774504742119461e-05 1.087870941773871891e-06 1.010452513583004475e-03
2.155503444373607635e-02 1.951216137968003750e-03 1.293731475016102195e-04 3.995179140474647284e-04 -2.289687655866146088e-02 1.410990022122859955e-03 -1.997057581320405006e-03 5.096266977488994598e-04 6.169350235722959042e-04 -9.092718246392905712e-04 -2.316112397238612175e-03 -9.217622573487460613e-04 1.822277205064892769e-03 6.287897122092545033e-05 -1.636041997699066997e-05 6.287897122092545033e-05 1.066015567630529404e-03 -7.776905022183200344e-07 -1.636041997699066997e-05 -7.776905022183200344e-07 1.013893866911530495e-03
4.002318903803825378e-02 1.962552545592188835e-03 1.310434454353526235e-04 3.301333636045455933e-04 -4.432440921664237976e-02 4.479682538658380508e-03 -6.991729605942964554e-04 1.623654388822615147e-03 8.528106845915317535e-04 1.094048377126455307e-03 -6.888905540108680725e-03 -1.932114711962640285e-03 1.835779868997633457e-03 1.093282044166699052e-04 -1.582671575306449085e-05 1.093282044166699052e-04 1.066037802956998348e-03 -2.986789695569314063e-06 -1.582671575306449085e-05 -2.986789695569314063e-06 1.022382173687219620e-03
5.847767740488052368e-02 1.985782757401466370e-03 1.327007048530504107e-04 -5.111508653499186039e-05 -5.393455550074577332e-02 4.402646329253911972e-03 -9.980173781514167786e-04 7.465407834388315678e-04 1.647352590225636959e-03 1.074910978786647320e-03 -8.952179923653602600e-03 -6.701435777358710766e-04 1.864214777015149593e-03 1.544314291095361114e-04 -1.539205004519317299e-05 1.544314291095361114e-04 1.071101985871791840e-03 -5.379972662922227755e-06 -1.539205004519317299e-05 -5.379972662922227755e-06 1.035388675518333912e-03
7.691220939159393311e-02 2.021297579631209373e-03 1.369005331071093678e-04 -2.299346524523571134e-04 -7.079422473907470703e-02 3.267836757004261017e-03 -1.783074461854994297e-03 -9.113984997384250164e-04 3.590483218431472778e-03 -5.141586880199611187e-04 -1.110231503844261169e-02 1.052244799211621284e-03 1.905362121760845184e-03 2.028116869041696191e-04 -1.457704274798743427e-05 2.028116869041696191e-04 1.080732094123959541e-03 -6.277072770899394527e-06 -1.457704274798743427e-05 -6.277072770899394527e-06 1.055393833667039871e-03
9.532047808170318604e-02 2.072004601359367371e-03 1.395196886733174324e-04 -4.641109626390971243e-05 -8.092505484819412231e-02 3.619934199377894402e-03 -9.288117871619760990e-04 -1.582602126291021705e-04 4.433321766555309296e-03 -8.119718986563384533e-04 -1.060617435723543167e-02 2.736314490903168917e-04 1.959980698302388191e-03 2.548811899032443762e-04 -1.416322356817545369e-05 2.548811899032443762e-04 1.096530235372483730e-03 -8.626923772681038827e-06 -1.416322356817545369e-05 -8.626923772681038827e-06 1.086691045202314854e-03
1.136962100863456726e-01 2.135381801053881645e-03 1.430110569344833493e-04 2.717673778533935547e-04 -9.388462454080581665e-02 3.895002184435725212e-03 7.154336199164390564e-04 -8.230953244492411613e-05 4.429416265338659286e-03 -2.308499970240518451e-04 -1.095737237483263016e-02 -1.439136540284380317e-04 2.030816162005066872e-03 3.045618941541761160e-04 -1.318647809966932982e-05 3.045618941541761160e-04 1.115521998144686222e-03 -9.472952115174848586e-06 -1.318647809966932982e-05 -9.472952115174848586e-06 1.123989582993090153e-03
1.320331394672393799e-01 2.205550437793135643e-03 1.477067999076098204e-04 1.009573112241923809e-03 -1.068410575389862061e-01 3.440303727984428406e-03 1.576852868311107159e-03 -1.597770606167614460e-03 3.110554767772555351e-03 8.458066149614751339e-04 -1.015393156558275223e-02 6.176679744385182858e-04 2.107895212247967720e-03 3.519216843415051699e-04 -1.186215013149194419e-05 3.519216843415051699e-04 1.137039973400533199e-03 -1.097706353903049603e-05 -1.186215013149194419e-05 -1.097706353903049603e-05 1.165796886198222637e-03
1.503249853849411011e-01 2.282310044392943382e-03 1.521343365311622620e-04 1.075991429388523102e-03 -1.190824136137962341e-01 3.235051175579428673e-03 1.008716993965208530e-03 -2.766942372545599937e-03 1.398347667418420315e-03 1.209149253554642200e-03 -1.029733568429946899e-02 1.628945232369005680e-03 2.189002698287367821e-03 3.994521393906325102e-04 -1.479394541092915460e-05 3.994521393906325102e-04 1.163206761702895164e-03 -1.482974766986444592e-05 -1.479394541092915460e-05 -1.482974766986444592e-05 1.211839844472706318e-03
1.685655266046524048e-01 2.365717664361000061e-03 1.603253040229901671e-04 1.101905945688486099e-03 -1.328678578138351440e-01 3.419544547796249390e-03 -9.365011937916278839e-04 -3.846471430733799934e-03 9.428976918570697308e-04 5.585686885751783848e-04 -1.204081717878580093e-02 2.676818287000060081e-03 2.277351217344403267e-03 4.453497822396457195e-04 -1.750341834849677980e-05 4.453497822396457195e-04 1.188982278108596802e-03 -1.759451515681575984e-05 -1.750341834849677980e-05 -1.759451515681575984e-05 1.264448161236941814e-03
1.867485195398330688e-01 2.455290174111723900e-03 1.678232802078127861e-04 9.998629102483391762e-04 -1.468117684125900269e-01 9.860681602731347084e-04 -2.353596733883023262e-03 -3.217343240976333618e-03 1.328238751739263535e-03 1.749229501001536846e-03 -1.003520935773849487e-02 2.099259290844202042e-03 2.378809265792369843e-03 4.915556637570261955e-04 -2.173550274164881557e-05 4.915556637570261955e-04 1.216865610331296921e-03 -1.846192208176944405e-05 -2.173550274164881557e-05 -1.846192208176944405e-05 1.315188128501176834e-03
2.048677653074264526e-01 2.545579103752970695e-03 1.766312634572386742e-04 8.918239473132416606e-05 -1.614609509706497192e-01 -1.945558586157858372e-03 -2.803262323141098022e-03 2.880250394809991121e-04 2.004918875172734261e-03 2.219283254817128181e-03 -4.724953789263963699e-03 -3.701886162161827087e-04 2.483496442437171936e-03 5.418382934294641018e-04 -2.251190562674310058e-05 5.418382934294641018e-04 1.248453743755817413e-03 -1.570524545968510211e-05 -2.251190562674310058e-05 -1.570524545968510211e-05 1.358926063403487206e-03
2.229170650243759155e-01 2.639055252075195312e-03 1.822967897169291973e-04 -6.086447974666953087e-04 -1.706417053937911987e-01 -2.372104441747069359e-03 -2.639273414388298988e-03 1.441120170056819916e-03 1.181600731797516346e-03 2.570524811744689941e-03 1.074307365342974663e-03 -8.391484734602272511e-04 2.590612974017858505e-03 5.925287841819226742e-04 -2.399524601059965789e-05 5.925287841819226742e-04 1.278984011150896549e-03 -1.336423792963614687e-05 -2.399524601059965789e-05 -1.336423792963614687e-05 1.407876960001885891e-03
2.408902794122695923e-01 2.739982679486274719e-03 1.915550092235207558e-04 -9.464077447773888707e-05 -1.824351996183395386e-01 -2.929415320977568626e-03 -2.759895054623484612e-03 1.019790070131421089e-03 -8.429745212197303772e-04 2.215254120528697968e-03 5.425466224551200867e-03 -1.032536034472286701e-03 2.708928892388939857e-03 6.403714651241898537e-04 -3.406487303436733782e-05 6.403714651241898537e-04 1.308429986238479614e-03 -1.389469707646640018e-05 -3.406487303436733782e-05 -1.389469707646640018e-05 1.461922074668109417e-03
2.587812542915344238e-01 2.847097115591168404e-03 2.010978496400639415e-04 -1.001480035483837128e-03 -1.905469894409179688e-01 -2.055119955912232399e-03 -1.894638291560113430e-03 1.487746252678334713e-03 -1.150611438788473606e-03 1.454063225537538528e-03 2.070683753117918968e-03 -3.533178241923451424e-04 2.838061656802892685e-03 6.846174364909529686e-04 -4.130273737246170640e-05 6.846174364909529686e-04 1.340705319307744503e-03 -1.566197715874295682e-05 -4.130273737246170640e-05 -1.566197715874295682e-05 1.515589305199682713e-03
2.765839099884033203e-01 2.955076051875948906e-03 2.127323677996173501e-04 -2.446238650009036064e-03 -2.031622380018234253e-01 -4.952165298163890839e-03 4.045251625939272344e-05 3.048355691134929657e-03 -9.700946393422782421e-04 9.803753346204757690e-04 -2.522089285776019096e-03 -6.671561859548091888e-04 2.965701976791024208e-03 7.225124863907694817e-04 -4.134610207984223962e-05 7.225124863907694817e-04 1.375060062855482101e-03 -1.754954973876010627e-05 -4.134610207984223962e-05 -1.754954973876010627e-05 1.568770618177950382e-03
2.942921519279479980e-01 3.068285761401057243e-03 2.251430269097909331e-04 -1.148657756857573986e-03 -2.139442712068557739e-01 -4.287233110517263412e-03 -2.804560645017772913e-04 1.073491759598255157e-03 6.487294012913480401e-05 1.930783619172871113e-03 -5.334533285349607468e-03 8.899904059944674373e-05 3.104552160948514938e-03 7.598623633384704590e-04 -3.361169729032553732e-05 7.598623633384704590e-04 1.409883378073573112e-03 -1.858718133007641882e-05 -3.361169729032553732e-05 -1.858718133007641882e-05 1.621870789676904678e-03
3.118999004364013672e-01 3.188832430168986320e-03 2.363383100600913167e-04 -1.404548413120210171e-03 -2.210604399442672729e-01 -3.585289465263485909e-03 6.750118918716907501e-04 3.465038025751709938e-04 1.540828845463693142e-03 2.312892815098166466e-03 -7.186793256551027298e-03 1.191731425933539867e-03 3.248826600611209869e-03 7.991581223905086517e-04 -2.778055750241037458e-05 7.991581223905086517e-04 1.448416034691035748e-03 -1.622180752747226506e-05 -2.778055750241037458e-05 -1.622180752747226506e-05 1.680195564404129982e-03
3.294011950492858887e-01 3.315777517855167389e-03 2.466665173415094614e-04 -1.870392006821930408e-03 -2.289009839296340942e-01 -2.720714779570698738e-03 1.044005039148032665e-03 -1.593568013049662113e-04 3.017693990841507912e-03 1.974422251805663109e-03 -8.340120315551757812e-03 2.017982536926865578e-03 3.392786253243684769e-03 8.432452450506389141e-04 -2.416155803075525910e-05 8.432452450506389141e-04 1.493992516770958900e-03 -1.689537930360529572e-05 -2.416155803075525910e-05 -1.689537930360529572e-05 1.744742388837039471e-03
3.467900454998016357e-01 3.444160334765911102e-03 2.577087434474378824e-04 -1.722424756735563278e-03 -2.401075214147567749e-01 -1.125461887568235397e-03 2.292944816872477531e-03 5.871046450920403004e-04 5.100894253700971603e-03 1.012667198665440083e-03 -8.233907632529735565e-03 1.122273039072751999e-03 3.533742623403668404e-03 8.866974385455250740e-04 -1.984218215511646122e-05 8.866974385455250740e-04 1.540285767987370491e-03 -1.809481000236701220e-05 -1.984218215511646122e-05 -1.809481000236701220e-05 1.814730465412139893e-03
